07-02-2022 11:58:01;-16.40924;-71.54063;5;145
07-02-2022 11:58:13;-16.40906;-71.54034;3;444
07-02-2022 11:58:25;-16.40906;-71.54034;0;9999
07-02-2022 11:58:38;-16.40901;-71.54041;5;154
07-02-2022 11:58:50;-16.40902;-71.54037;5;146
07-02-2022 11:59:02;-16.40905;-71.54035;4;393
07-02-2022 11:59:14;-16.40878;-71.54018;3;279
07-02-2022 11:59:26;-16.40889;-71.54008;5;155
07-02-2022 11:59:38;-16.40892;-71.5401;4;165
07-02-2022 11:59:50;-16.40892;-71.54015;4;165
07-02-2022 12:00:02;-16.40894;-71.5402;6;126
07-02-2022 12:00:14;-16.40892;-71.54027;4;928
07-02-2022 12:00:27;-16.40893;-71.54028;4;941
07-02-2022 12:00:39;-16.40891;-71.54027;5;146
07-02-2022 12:00:51;-16.40889;-71.54027;6;137
07-02-2022 12:01:03;-16.40891;-71.54024;4;166
07-02-2022 12:01:15;-16.40894;-71.54021;5;146
07-02-2022 12:01:27;-16.40896;-71.54019;5;146
07-02-2022 12:01:39;-16.40893;-71.54027;5;146
07-02-2022 12:01:51;-16.40891;-71.54021;5;146
07-02-2022 12:02:03;-16.40884;-71.54021;4;1055
07-02-2022 12:02:16;-16.40884;-71.54024;4;1071
07-02-2022 12:02:28;-16.4089;-71.54027;5;364
07-02-2022 12:08:36;0;0;0;9999
07-02-2022 12:08:43;0;0;0;9999
07-02-2022 12:08:50;0;0;0;9999
07-02-2022 12:08:57;0;0;0;9999
07-02-2022 12:09:06;0;0;0;9999
07-02-2022 12:09:13;0;0;0;9999
07-02-2022 12:09:21;0;0;0;9999
07-02-2022 12:09:28;0;0;0;9999
07-02-2022 12:09:35;0;0;0;9999
07-02-2022 12:09:43;0;0;3;472
07-02-2022 12:09:50;0;0;3;473
07-02-2022 12:09:57;0;0;3;473
07-02-2022 12:10:04;0;0;3;473
07-02-2022 12:10:11;0;0;4;3222
07-02-2022 12:10:19;-16.409;-71.54025;6;142
07-02-2022 12:10:26;-16.409;-71.54026;6;142
07-02-2022 12:10:33;-16.40899;-71.54027;6;142
07-02-2022 12:10:40;-16.40898;-71.54029;5;307
07-02-2022 12:10:47;-16.40899;-71.54026;4;248
07-02-2022 12:10:55;-16.40907;-71.54023;6;142
07-02-2022 12:11:02;-16.40911;-71.54021;6;143
07-02-2022 12:11:09;-16.4091;-71.54022;5;151
07-02-2022 12:11:16;-16.40903;-71.54026;5;152
07-02-2022 12:11:23;-16.40898;-71.54029;5;152
07-02-2022 12:11:31;-16.40898;-71.54031;5;152
07-02-2022 12:11:38;-16.40899;-71.54029;5;152
07-02-2022 12:11:45;-16.40899;-71.54029;5;152
07-02-2022 12:11:52;-16.40899;-71.54025;5;152
07-02-2022 12:11:59;-16.4089;-71.54026;6;143
07-02-2022 12:12:06;-16.40888;-71.54029;5;152
07-02-2022 12:12:13;-16.40891;-71.5403;5;152
07-02-2022 12:12:20;-16.40896;-71.54031;4;221
07-02-2022 12:12:27;-16.40901;-71.54031;5;167
07-02-2022 12:12:35;-16.40903;-71.54029;5;167
07-02-2022 12:12:43;-16.40902;-71.54031;6;144
07-02-2022 12:12:50;-16.40902;-71.54031;5;167
07-02-2022 12:12:57;-16.40901;-71.54031;4;220
07-02-2022 12:13:04;-16.40904;-71.54028;5;167
07-02-2022 12:13:11;-16.40904;-71.54028;4;220
07-02-2022 12:13:19;-16.40903;-71.54026;5;168
07-02-2022 12:13:26;-16.40902;-71.54025;5;168
07-02-2022 12:13:33;-16.40899;-71.54028;4;219
07-02-2022 12:13:40;-16.40898;-71.54027;4;219
07-02-2022 12:13:47;-16.40898;-71.54026;5;168
07-02-2022 12:13:55;-16.40897;-71.54025;5;168
07-02-2022 12:14:02;-16.40895;-71.54028;5;168
07-02-2022 12:14:09;-16.40894;-71.54037;5;287
07-02-2022 12:14:17;-16.40895;-71.54034;5;168
07-02-2022 12:14:24;-16.40896;-71.54034;5;168
07-02-2022 12:14:31;-16.40894;-71.54031;5;168
07-02-2022 12:14:38;-16.40894;-71.54028;4;218
07-02-2022 12:14:46;-16.40895;-71.54026;5;168
07-02-2022 12:14:53;-16.40897;-71.54025;5;168
07-02-2022 12:15:00;-16.40899;-71.54025;5;169
07-02-2022 12:15:08;-16.40898;-71.54024;6;145
07-02-2022 12:15:15;-16.40899;-71.54023;6;145
07-02-2022 12:15:22;-16.40898;-71.54025;6;145
07-02-2022 12:15:29;-16.40897;-71.54025;6;146
07-02-2022 12:15:36;-16.40897;-71.54026;6;146
07-02-2022 12:15:44;-16.40896;-71.54028;4;384
07-02-2022 12:15:51;-16.40895;-71.54029;4;381
07-02-2022 12:15:58;-16.40898;-71.54028;4;379
07-02-2022 12:16:05;-16.409;-71.5403;5;277
07-02-2022 12:16:12;-16.40914;-71.54021;4;192
07-02-2022 12:16:20;-16.40909;-71.54021;5;169
07-02-2022 12:16:27;-16.40904;-71.54023;6;169
07-02-2022 12:16:34;-16.40902;-71.54021;5;170
07-02-2022 12:16:41;-16.40902;-71.54021;5;170
07-02-2022 12:16:48;-16.40902;-71.5402;5;170
07-02-2022 12:16:56;-16.40901;-71.5402;5;170
07-02-2022 12:17:03;-16.40901;-71.54021;5;170
07-02-2022 12:17:10;-16.40903;-71.5402;5;170
07-02-2022 12:17:17;-16.40902;-71.54021;4;216
07-02-2022 12:17:24;-16.40902;-71.54021;0;9999
07-02-2022 12:17:32;-16.40902;-71.54021;0;9999
07-02-2022 12:17:39;-16.40902;-71.54021;0;9999
07-02-2022 12:17:46;-16.40866;-71.54034;3;497
07-02-2022 12:17:53;-16.40887;-71.5403;5;170
07-02-2022 12:18:00;-16.40902;-71.54025;5;171
07-02-2022 12:18:08;-16.40904;-71.54026;5;171
07-02-2022 12:18:15;-16.40904;-71.54023;4;340
07-02-2022 12:18:22;-16.40904;-71.54022;4;338
07-02-2022 12:18:29;-16.40904;-71.54024;3;500
07-02-2022 12:18:37;-16.40939;-71.54007;4;335
07-02-2022 12:18:44;-16.41057;-71.53954;3;501
07-02-2022 12:18:51;-16.4105;-71.53955;4;235
07-02-2022 12:18:58;-16.40977;-71.53987;5;266
07-02-2022 12:19:06;-16.40916;-71.54007;4;234
07-02-2022 12:19:13;-16.40916;-71.54007;0;9999
07-02-2022 12:19:20;-16.409;-71.54017;5;172
07-02-2022 12:19:28;-16.40898;-71.54023;4;215
07-02-2022 12:19:35;-16.40895;-71.54026;4;215
07-02-2022 12:19:42;-16.40894;-71.54028;6;149
07-02-2022 12:19:49;-16.40895;-71.5403;6;150
07-02-2022 12:19:56;-16.40893;-71.54034;6;150
07-02-2022 12:20:03;-16.40893;-71.54034;0;9999
07-02-2022 12:20:10;-16.40893;-71.54034;0;9999
07-02-2022 12:20:17;-16.40894;-71.54036;4;245
07-02-2022 12:20:24;-16.4089;-71.54033;3;193
07-02-2022 12:20:31;-16.40887;-71.54035;3;507
07-02-2022 12:20:39;-16.40891;-71.54034;4;215
07-02-2022 12:20:46;-16.40895;-71.54031;6;151
07-02-2022 12:20:53;-16.40898;-71.5403;5;163
07-02-2022 12:21:00;-16.409;-71.5403;4;306
07-02-2022 12:21:09;-16.40902;-71.5403;5;259
07-02-2022 12:21:16;-16.40899;-71.54026;6;151
07-02-2022 12:21:23;-16.40896;-71.54025;6;151
07-02-2022 12:21:30;-16.40895;-71.54024;5;260
07-02-2022 12:21:37;-16.40897;-71.54023;6;151
07-02-2022 12:21:45;-16.40895;-71.54023;4;208
07-02-2022 12:21:52;-16.40896;-71.54022;5;165
07-02-2022 12:21:59;-16.40893;-71.54023;3;512
07-02-2022 12:22:06;-16.40898;-71.54025;6;186
07-02-2022 12:22:13;-16.40901;-71.54025;5;215
07-02-2022 12:22:21;-16.40902;-71.54025;7;214
07-02-2022 12:22:28;-16.40904;-71.54025;4;230
07-02-2022 12:22:35;-16.40899;-71.54028;6;135
07-02-2022 12:22:42;-16.409;-71.54026;7;120
07-02-2022 12:22:49;-16.40902;-71.54025;5;213
07-02-2022 12:22:57;-16.40904;-71.54025;7;120
07-02-2022 12:23:04;-16.40907;-71.54021;6;153
07-02-2022 12:23:11;-16.40907;-71.54019;6;153
07-02-2022 12:23:18;-16.4091;-71.5402;6;154
07-02-2022 12:23:25;-16.4091;-71.54022;4;306
07-02-2022 12:23:33;-16.40911;-71.54022;6;183
07-02-2022 12:23:41;-16.40918;-71.54019;5;209
07-02-2022 12:23:48;-16.40922;-71.54018;4;394
07-02-2022 12:23:55;-16.40915;-71.54019;4;393
